revenue_sum,l_orderkey,o_orderdate,o_shippriority
96002.0514,457927,1994-11-30,0
79956.261,457989,1994-12-24,0
5334.1672,458662,1995-01-20,0
152950.5552,458820,1995-02-12,0
122119.11,459878,1995-01-19,0
42464.0034,460256,1994-11-23,0
171689.4432,460453,1995-01-08,0
61570.9728,461730,1995-01-07,0
321750.28709999996,462502,1995-03-08,0
19824.9065,462850,1995-02-19,0
232123.95169999998,463046,1995-03-11,0
67537.1427,463458,1995-01-23,0
7259.24,463812,1995-01-25,0
15548.6408,464003,1994-11-30,0
129861.662,464353,1995-02-22,0
39642.214400000004,464384,1995-01-09,0
116029.01699999999,464806,1995-01-14,0
156556.81019999998,465280,1995-03-08,0
7504.299,465895,1995-03-11,0
108105.1578,466625,1995-01-23,0
42991.542,467335,1994-12-06,0
99047.5,467361,1995-01-10,0
68946.4528,468035,1995-02-18,0
126489.13619999998,468128,1995-02-03,0
167533.41189999998,468423,1995-02-27,0
78161.56959999999,468675,1995-01-15,0
26572.296,469283,1994-12-30,0
154785.21880000003,469380,1995-01-24,0
183500.6251,469733,1994-12-19,0
78016.098,470691,1995-02-19,0
27383.1,471334,1994-12-31,0
102500.43179999999,471365,1995-01-25,0
114361.40359999999,471616,1995-02-16,0
136011.39159999997,473062,1995-03-07,0
65550.55129999999,473153,1994-12-18,0
19771.479000000003,473765,1995-01-18,0
20832.112,474244,1995-01-08,0
116292.7205,476352,1995-01-08,0
39398.3712,477696,1995-01-09,0
97113.3424,477766,1995-02-28,0
89087.6914,477828,1995-02-09,0
169879.78220000002,477895,1995-01-12,0
109024.9182,478209,1995-03-12,0
67805.0404,478534,1995-01-07,0
61951.108799999995,478724,1995-01-22,0
15120.027,479271,1994-11-20,0
22117.914,479844,1995-03-04,0
176034.3073,480162,1995-02-20,0
46416.24,480166,1994-12-30,0
114149.89199999999,481536,1995-01-18,0
206214.41949999996,481766,1995-01-30,0
90907.224,481798,1995-02-26,0
9983.79,481923,1994-12-14,0
184491.4981,482019,1994-12-28,0
126522.80699999999,482755,1995-01-13,0
26139.794400000002,484002,1994-12-12,0
46455.722,487397,1995-01-16,0
2373.594,487747,1995-01-11,0
34995.4928,487845,1995-01-24,0
7714.151999999999,489606,1994-12-26,0
54384.1,490406,1995-01-23,0
34895.9396,490561,1995-02-06,0
113449.446,490912,1995-03-11,0
21654.5998,490947,1995-03-01,0
195418.0144,491138,1995-01-28,0
73382.8688,491361,1995-02-10,0
129336.5448,491556,1995-02-17,0
390324.061,492164,1995-02-19,0
2602.7351999999996,492930,1995-01-26,0
110675.3368,492965,1995-01-27,0
96675.28639999998,493856,1995-03-07,0
59620.7978,494244,1995-01-26,0
110077.2885,494913,1995-01-18,0
43355.025,495201,1995-01-25,0
17811.265,496964,1995-01-03,0
142480.21480000002,497024,1995-02-10,0
181316.2109,497637,1995-02-08,0
187455.97879999998,498563,1995-01-27,0
116365.04250000001,499683,1994-12-27,0
9100.258999999998,500097,1994-12-16,0
39394.362499999996,500450,1994-12-21,0
37907.1396,500678,1994-11-26,0
116446.6604,501796,1994-12-31,0
120163.2278,502855,1994-12-26,0
167982.43469999998,503044,1995-01-04,0
102232.9412,503270,1994-12-15,0
213101.4981,503556,1995-02-01,0
72053.5865,503714,1995-01-12,0
162365.3649,504736,1995-02-15,0
52973.0184,504866,1995-01-15,0
47565.624,504994,1995-01-28,0
183587.607,506017,1995-01-27,0
41761.85,506179,1995-02-01,0
7278.2226,506465,1994-12-06,0
42869.358,507266,1994-12-12,0
155470.0544,507520,1995-01-22,0
69954.912,508705,1995-02-11,0
37466.3198,510754,1994-12-21,0
81143.95079999999,512422,1994-12-26,0
33117.579,512482,1994-12-12,0
124901.60399999999,512487,1994-12-05,0
60922.14959999999,512866,1994-12-05,0
12462.799799999999,513126,1995-01-07,0
99973.25440000002,513380,1995-02-14,0
95248.91769999999,513888,1995-01-27,0
115447.58499999999,514246,1995-03-03,0
138426.3127,514560,1994-12-26,0
122134.70779999999,514979,1995-02-23,0
132184.47900000002,516224,1995-03-05,0
144589.0611,516614,1995-02-27,0
72258.8319,517316,1995-01-23,0
129115.9187,518854,1995-02-02,0
71272.2738,518981,1994-11-23,0
140349.8502,519364,1995-02-05,0
79946.0858,519393,1995-01-16,0
22777.335000000003,519717,1995-02-21,0
45592.6725,521120,1994-12-06,0
70474.03319999999,521412,1994-12-11,0
17848.5,521734,1995-02-21,0
18501.6588,521889,1995-02-21,0
59960.30040000001,521921,1994-12-15,0
162707.8846,522791,1995-02-16,0
65763.504,523331,1994-12-01,0
54796.669200000004,523969,1994-12-07,0
148906.6456,524454,1995-03-13,0
9426.760699999999,524484,1995-02-24,0
99698.12640000001,524806,1995-02-11,0
30819.447000000004,524935,1995-03-07,0
68683.8348,525121,1995-03-11,0
33735.6488,525508,1995-02-10,0
44120.036,526465,1995-02-13,0
12642.588,527685,1995-01-13,0
5091.345,528868,1995-01-24,0
57502.354499999994,528997,1995-02-08,0
176003.56909999996,529028,1995-02-24,0
131414.1557,529924,1995-02-06,0
91107.36180000001,530496,1995-02-23,0
58488.611999999994,530784,1995-03-04,0
164331.4875,530850,1995-02-15,0
92538.19959999999,531043,1995-02-01,0
80345.0277,531140,1995-01-20,0
67359.84,533285,1994-12-23,0
60134.2864,533506,1995-01-06,0
195262.46629999997,533731,1995-03-12,0
15345.6534,534407,1995-02-11,0
195243.94859999997,534885,1995-01-11,0
100840.9988,536035,1995-02-05,0
18406.2156,536194,1995-01-10,0
18673.2672,537318,1994-12-06,0
54917.568,537825,1995-02-27,0
59708.330799999996,537986,1995-02-25,0
11808.172799999998,538691,1994-12-09,0
277297.99820000003,539623,1995-02-20,0
55931.292,539712,1994-12-09,0
10059.870599999998,540129,1994-12-19,0
77505.6,540775,1994-11-28,0
19008.74,541729,1994-12-22,0
209563.5972,543168,1995-02-21,0
34775.6574,543461,1995-01-26,0
57488.614,543620,1994-12-23,0
45609.1462,543909,1995-01-14,0
162899.96159999998,545509,1995-02-09,0
105044.041,545668,1995-02-09,0
139558.31809999997,545762,1995-02-24,0
137030.9888,546466,1995-02-03,0
182787.70359999998,546790,1995-02-15,0
33804.5904,547879,1994-12-03,0
110256.6409,549222,1995-02-16,0
109066.13149999999,549319,1995-03-07,0
220985.98290000003,549890,1995-03-04,0
19784.452800000003,550023,1995-03-06,0
198688.72499999998,550403,1995-02-24,0
110131.9914,550465,1995-03-09,0
38813.860799999995,550592,1995-03-05,0
108599.7226,550753,1995-01-09,0
57680.0544,552356,1995-01-19,0
274195.76739999995,553731,1995-02-15,0
96860.6901,555139,1995-03-06,0
51433.092,555172,1995-02-25,0
109535.69179999999,556326,1994-12-14,0
38946.528,556899,1995-02-20,0
132848.4184,557060,1994-12-30,0
67989.513,558465,1995-02-07,0
143009.4068,559297,1995-02-13,0
150134.6094,559488,1995-01-01,0
170467.53379999998,559878,1995-03-14,0
26659.6596,561251,1995-02-26,0
9837.702000000001,561382,1995-03-01,0
173861.6249,561602,1995-02-08,0
154291.2843,562663,1995-03-07,0
68427.1389,563527,1994-12-17,0
21002.9652,563557,1995-01-14,0
33464.7,563651,1995-01-02,0
63945.198,563782,1994-12-01,0
224643.4221,563873,1995-02-09,0
137838.0644,564000,1995-01-25,0
83639.61499999999,564326,1995-01-19,0
72197.55200000001,564515,1994-12-28,0
147173.8389,565730,1995-03-03,0
30807.522399999998,566369,1994-12-28,0
27977.558399999998,566753,1994-12-20,0
77893.50200000001,567299,1995-01-13,0
115831.0522,567399,1994-12-27,0
67962.1572,568577,1995-02-09,0
53661.166999999994,568736,1994-12-26,0
49320.7308,571075,1995-02-19,0
68260.1142,571076,1995-02-23,0
41485.439999999995,571556,1995-01-09,0
31390.0536,573604,1994-12-03,0
43585.7212,574019,1994-11-22,0
114810.94,574629,1995-01-21,0
22433.28,574662,1994-12-02,0
122160.46539999999,574918,1995-02-10,0
18285.329999999998,576194,1994-11-23,0
181551.573,576288,1995-03-11,0
110614.5224,576546,1995-02-19,0
162420.4361,576739,1995-03-01,0
51126.4039,577571,1994-12-13,0
181233.4728,577664,1995-01-09,0
61862.058,578887,1994-12-22,0
239225.1359,579460,1995-02-12,0
77755.938,579650,1995-02-14,0
101077.524,579811,1995-02-28,0
308706.3199,580033,1995-03-02,0
86500.0176,580128,1994-12-28,0
109429.33789999998,580482,1995-03-03,0
33606.552,580709,1994-12-12,0
83009.9774,581191,1994-12-21,0
123937.4988,581249,1995-02-01,0
73086.91979999999,581764,1995-01-23,0
114073.90149999998,581796,1995-03-07,0
74549.19639999999,581829,1995-03-07,0
36597.322799999994,582790,1995-01-16,0
6885.144,583047,1994-11-26,0
53105.8704,583073,1995-03-05,0
68135.145,583682,1995-03-10,0
142100.5016,583872,1995-03-04,0
41775.36,584069,1995-02-08,0
200294.2716,585476,1995-03-11,0
4649.074199999999,586084,1995-01-08,0
205985.874,586400,1994-12-27,0
60050.871,586404,1994-12-23,0
56023.1,587173,1994-12-22,0
62609.976,587367,1994-11-25,0
80368.34009999999,588258,1995-03-09,0
132526.1576,588421,1995-03-03,0
9801.4112,588615,1995-01-24,0
78997.9058,588740,1994-12-07,0
209761.8035,589670,1995-03-08,0
73611.51,589891,1994-12-28,0
101806.5504,589894,1995-02-25,0
154230.4443,589955,1995-01-25,0
37121.28,590948,1995-02-11,0
68208.01,592262,1995-01-17,0
42621.66,592419,1994-11-18,0
55945.416,592771,1994-11-17,0
142812.13160000002,593509,1995-02-20,0
170384.0112,593927,1995-03-04,0
69457.2552,594465,1995-02-15,0
166840.809,594567,1995-03-05,0
83497.666,594853,1995-01-16,0
22894.407,595045,1995-02-09,0
214890.30380000002,595874,1995-03-13,0
59538.91099999999,595877,1995-01-11,0
33116.3504,596608,1994-12-12,0
67470.0992,596611,1995-01-22,0
68083.74,596803,1995-01-07,0
271975.5294,597699,1995-02-01,0
169702.0452,598308,1995-02-01,0
56166.8618,599845,1995-02-08,0
78273.43140000002,601223,1994-12-23,0
158875.8828,601313,1995-02-10,0
43503.3316,601377,1995-01-07,0
56598.7043,602082,1995-03-14,0
56176.92,602116,1994-12-04,0
105161.298,602342,1995-03-11,0
154408.4749,602818,1995-01-08,0
91493.63,603045,1995-01-07,0
117013.1186,603265,1995-01-28,0
6698.4372,603910,1995-02-13,0
96098.69320000001,737985,1995-03-01,0
25311.4904,738240,1995-01-23,0
284276.53260000004,738627,1995-03-14,0
294539.3798,738822,1995-02-04,0
42084.042,740774,1995-01-26,0
68145.51150000001,741732,1994-12-22,0
65502.09120000001,742150,1995-01-19,0
221292.0221,742567,1995-03-06,0
151171.9022,742688,1995-03-09,0
205924.351,743617,1995-02-27,0
17378.3,744039,1995-02-15,0
120114.4033,744583,1995-03-06,0
73687.455,744775,1995-03-01,0
110051.1453,744806,1994-12-28,0
21048.48,745540,1995-01-07,0
43978.8132,745988,1995-01-02,0
41917.616599999994,746562,1995-01-29,0
88028.77120000002,746880,1995-01-26,0
44837.7552,747329,1995-03-12,0
119804.24930000001,747331,1995-01-03,0
34173.4,748262,1995-01-29,0
209163.38859999998,749159,1995-03-06,0
295047.73199999996,749472,1995-02-21,0
10252.710000000001,749895,1995-01-15,0
118112.41260000001,498723,1994-12-23,0
82213.743,503171,1994-12-02,0
136658.16460000002,531397,1995-02-11,0
119363.37769999998,590085,1995-02-27,0
164018.8105,595108,1995-02-23,0
100028.7746,749985,1995-02-15,0
66198.39409999999,750336,1995-03-08,0
52103.1732,750663,1994-12-24,0
139194.44239999997,750754,1995-02-17,0
56331.968,750848,1994-12-17,0
85491.542,752132,1995-02-09,0
19376.032,752386,1995-02-06,0
16011.6333,752416,1994-11-26,0
14338.5984,753125,1995-01-08,0
23823.344999999998,753606,1995-01-15,0
337349.8889,754912,1995-02-14,0
29165.532,755139,1995-01-01,0
15480.4464,755617,1994-12-17,0
268863.7328,755745,1995-02-22,0
226183.36119999998,756322,1995-02-24,0
15190.461999999998,757255,1994-12-29,0
21516.591599999996,757859,1995-01-18,0
48784.176,758755,1994-11-18,0
117784.625,759106,1994-12-12,0
209004.3599,759168,1995-01-27,0
42222.3624,759876,1994-11-30,0
68933.3426,760455,1995-02-06,0
278207.96020000003,761059,1995-03-14,0
62707.528,761634,1995-01-09,0
85830.5524,762403,1995-01-05,0
72700.7174,762624,1995-02-16,0
295530.7388,762690,1995-02-13,0
38086.864499999996,763042,1995-02-27,0
3257.16,763108,1995-02-14,0
69751.451,763170,1995-01-04,0
72627.5498,763713,1995-01-09,0
45764.8785,767685,1994-12-13,0
80089.5886,768323,1995-01-10,0
4959.285,769091,1994-12-14,0
145242.8319,769607,1995-03-01,0
124613.12340000001,769761,1995-02-10,0
237476.44329999998,769765,1995-02-03,0
60468.2466,770210,1994-11-25,0
35454.168,770499,1994-12-11,0
84065.94,771264,1995-01-20,0
291656.6906,771396,1995-01-30,0
75791.74040000001,771397,1995-03-10,0
100149.30000000002,771489,1995-02-11,0
38457.800899999995,771879,1995-01-27,0
157279.40339999998,772707,1995-02-20,0
85656.6104,772903,1994-12-05,0
30104.230199999998,773441,1994-12-24,0
88276.0186,773444,1995-01-06,0
7370.3394,774275,1995-01-29,0
19073.554500000002,774720,1995-01-18,0
72802.05,775076,1995-01-07,0
216572.3372,775745,1995-02-08,0
260746.0478,775847,1995-01-25,0
345317.9001,775873,1995-03-13,0
42279.3,775940,1995-02-04,0
106335.2206,776325,1995-01-03,0
119912.296,779463,1994-12-21,0
171839.4599,780292,1995-03-14,0
155785.93959999998,781669,1994-12-15,0
2262.36,782119,1995-02-04,0
12878.53,782151,1995-01-06,0
108121.19679999999,783043,1995-02-20,0
291359.4006,783522,1995-02-28,0
42076.0677,784007,1995-02-12,0
188127.7104,786119,1995-03-12,0
87241.4415,786273,1994-12-19,0
199767.46700000003,786983,1995-02-21,0
10774.366199999999,787810,1994-12-29,0
62363.433600000004,787940,1994-12-25,0
29860.0144,788192,1994-11-28,0
29139.528,788353,1995-03-07,0
79351.1765,788546,1995-03-13,0
123046.55740000002,788675,1995-01-24,0
122112.6948,789223,1995-01-16,0
108661.54089999999,789541,1994-12-05,0
48341.3616,789606,1994-12-12,0
88633.5,790082,1995-02-02,0
184534.02000000002,790113,1995-02-21,0
232238.8478,790821,1995-02-10,0
64952.598,791781,1995-02-02,0
152816.63619999998,792839,1995-01-18,0
89738.25269999998,793031,1995-02-15,0
29321.208,793541,1995-01-16,0
29168.7984,794113,1994-12-03,0
62573.156,795489,1995-02-10,0
60556.176,795808,1994-12-04,0
164503.8692,795875,1995-01-18,0
38551.4752,796002,1994-12-11,0
95226.9748,796256,1995-01-29,0
161345.3674,796418,1994-12-24,0
79034.38459999999,796708,1994-12-01,0
44799.4209,798051,1994-12-06,0
143021.55659999998,798336,1995-02-26,0
35474.4,798470,1995-02-03,0
47188.627199999995,798912,1994-12-15,0
20813.083,799105,1995-01-03,0
42625.8261,799232,1995-02-05,0
70437.5448,799270,1995-03-01,0
97064.85530000001,799783,1995-01-09,0
58498.900499999996,5828576,1994-12-03,0
253319.60239999997,155078,1995-02-07,0
176413.0035,286245,1995-02-19,0
181802.20539999998,749248,1995-03-11,0
101348.9546,756260,1995-01-06,0
267217.3479,800033,1995-01-31,0
68654.63040000001,800227,1994-12-30,0
5737.392,800356,1994-12-24,0
12966.038400000001,800481,1994-11-29,0
261674.4246,800578,1995-02-27,0
60645.144,801511,1994-12-08,0
47360.790799999995,802119,1994-12-17,0
42430.4009,802213,1995-02-13,0
36466.56,802240,1994-12-23,0
51334.4845,802689,1995-03-08,0
110103.633,802983,1995-02-28,0
41418.7592,803873,1995-01-23,0
17189.944,804165,1995-01-01,0
4499.9052,804295,1995-02-07,0
309359.6554,804932,1995-03-05,0
230589.0084,806082,1995-02-11,0
27988.833599999998,807654,1995-02-04,0
114299.8565,809312,1995-02-27,0
80440.86399999999,810532,1994-12-06,0
118823.56779999999,810759,1995-02-15,0
151275.5252,810851,1995-03-06,0
125705.5455,810886,1995-02-24,0
72281.3,811009,1995-01-30,0
169471.1826,811522,1995-02-09,0
51431.6932,813890,1994-12-20,0
103385.05609999999,814245,1995-02-13,0
130808.6636,814272,1995-02-09,0
29976.59,815463,1994-12-04,0
28888.456,816197,1995-01-04,0
46826.7816,816326,1994-12-16,0
102085.64,816450,1995-01-17,0
53315.3754,816615,1994-12-30,0
36129.856,817511,1994-11-22,0
354799.8886,817603,1995-03-11,0
80044.86,817952,1994-12-18,0
23166.1024,818630,1995-01-25,0
41761.1538,819718,1995-01-22,0
113785.64799999999,819879,1994-12-04,0
10443.249000000002,819971,1994-11-26,0
177799.59029999998,820005,1995-02-27,0
52846.6848,820737,1994-11-28,0
328507.3101,821158,1995-01-09,0
84054.1159,821825,1995-02-11,0
83929.78,821863,1994-11-27,0
153800.258,822051,1995-02-06,0
154868.6144,823239,1994-12-26,0
83075.0161,823328,1995-02-02,0
87088.2392,824000,1995-01-15,0
166307.4237,824454,1994-12-09,0
25537.075200000003,825379,1995-02-17,0
27441.916,825543,1995-01-03,0
62946.5268,826049,1995-02-12,0
12762.4014,826368,1995-02-11,0
49129.617,827106,1995-01-26,0
68068.54430000001,827398,1995-03-01,0
52585.7904,827686,1994-11-25,0
193340.64039999997,827777,1994-12-27,0
18128.6144,828166,1995-02-24,0
15414.890399999998,828773,1995-03-03,0
90591.0951,829287,1995-01-22,0
34546.72,829315,1994-12-05,0
14780.1128,831555,1994-12-07,0
87789.672,831908,1994-12-24,0
81974.91649999999,832320,1994-12-19,0
60110.1203,832486,1995-01-16,0
24499.956,832804,1995-02-17,0
73044.0496,833062,1995-03-09,0
19957.448,833248,1995-02-06,0
57679.776,834689,1994-12-23,0
290157.98720000003,834758,1995-02-15,0
8702.294399999999,834787,1994-12-30,0
120339.4217,835206,1995-02-10,0
53013.024999999994,836102,1994-12-26,0
10840.32,836864,1994-12-08,0
3205.9008,837414,1995-01-05,0
105181.293,837636,1995-02-09,0
97744.40819999999,837698,1995-03-10,0
38673.450000000004,837763,1994-12-05,0
11397.061200000002,838533,1995-02-06,0
98122.3558,838597,1995-02-02,0
43908.71,839109,1994-12-31,0
10687.692799999999,839488,1995-01-01,0
167373.9856,839748,1995-02-10,0
71491.36319999999,839812,1995-01-20,0
134137.6729,840707,1994-12-26,0
179710.3436,841731,1995-02-10,0
37661.3661,841859,1995-01-07,0
227448.748,842151,1995-02-26,0
130665.8994,842246,1995-01-12,0
27616.1928,842342,1994-12-19,0
251673.59100000001,842820,1995-01-21,0
192376.024,843495,1995-02-03,0
173577.6496,843520,1995-02-26,0
18901.1712,843936,1994-12-07,0
54371.45,844066,1995-02-04,0
86136.06869999999,844226,1995-02-18,0
32856.6161,844835,1994-12-18,0
99421.3001,845733,1995-02-26,0
197958.90159999998,846214,1995-02-26,0
193404.67570000002,846433,1995-03-03,0
240953.78610000003,846496,1995-03-12,0
74631.606,846817,1995-01-11,0
37423.049300000006,847200,1995-03-02,0
42942.385,849057,1994-11-23,0
134833.8078,849313,1995-02-12,0
55804.256,849827,1994-12-19,0
93671.8717,850981,1995-03-04,0
90763.4934,851526,1994-12-07,0
23474.041500000003,851655,1994-12-28,0
124900.0587,852996,1995-01-27,0
59441.14260000001,854050,1994-12-11,0
126727.15219999998,854786,1995-01-16,0
116438.56169999999,855396,1995-02-07,0
68699.29879999999,855970,1995-02-09,0
91309.337,856295,1995-03-08,0
3148.62,856709,1994-12-28,0
193764.8838,857156,1995-01-08,0
54853.814399999996,857890,1994-12-13,0
48115.670399999995,858114,1995-02-28,0
258145.3451,859237,1995-02-13,0
33127.9876,859938,1994-12-17,0
89037.87920000001,860131,1995-02-12,0
71497.1544,860614,1994-12-13,0
129724.6392,861029,1995-02-02,0
105356.50850000001,861223,1995-02-01,0
208767.02199999997,861411,1995-02-22,0
92172.9754,862147,1995-01-08,0
117961.41799999999,862853,1995-01-07,0
55220.48,227204,1995-01-26,0
128933.54460000001,457056,1995-01-03,0
154506.47389999998,488928,1995-02-15,0
60578.505,774945,1995-01-02,0
122870.5612,859590,1995-01-25,0
112733.02799999999,863296,1995-01-16,0
171357.1248,863556,1995-02-20,0
130163.06329999998,865060,1995-01-18,0
72264.4194,865255,1995-02-27,0
47904.281599999995,866790,1995-02-06,0
135477.5423,867233,1995-03-05,0
154530.438,867303,1995-02-06,0
91877.25600000001,867809,1995-01-20,0
67690.24,869124,1995-01-18,0
191591.18480000002,869378,1995-01-04,0
57835.676999999996,869510,1994-11-25,0
6648.729600000001,870817,1995-03-11,0
40343.1078,871207,1995-01-02,0
125028.312,871269,1995-01-28,0
130185.8914,872099,1995-03-04,0
150144.8576,872609,1995-02-17,0
12473.7536,872992,1994-12-18,0
47701.8528,874467,1995-03-05,0
261861.63519999996,874947,1995-02-11,0
146949.9777,875011,1995-02-22,0
77350.3704,875365,1994-12-06,0
15955.052399999999,876036,1995-01-03,0
64278.708,876192,1995-03-04,0
55527.8304,876804,1995-01-14,0
46882.044,877345,1994-11-30,0
72847.209,877888,1995-03-08,0
22041.72,878177,1995-02-10,0
171730.76380000002,878785,1995-02-01,0
48703.259999999995,879616,1995-03-04,0
50229.1449,880291,1994-12-28,0
193356.4104,881920,1994-12-31,0
118803.596,883397,1994-12-22,0
71119.75219999999,883463,1995-02-02,0
2102.4768,883650,1994-12-04,0
138711.5034,884647,1995-02-26,0
215278.4376,884772,1995-02-06,0
26873.612999999998,885218,1994-12-24,0
177654.74620000002,886402,1994-12-17,0
6413.543,886918,1995-03-04,0
79808.162,887045,1995-01-24,0
69261.0424,888167,1995-02-28,0
61730.644199999995,889283,1995-02-07,0
77102.8608,889479,1995-02-02,0
69705.573,889888,1994-12-16,0
78605.76,891463,1995-01-01,0
324468.6198,891490,1995-03-08,0
67545.0912,892097,1994-12-08,0
58026.127499999995,892576,1994-11-24,0
72040.8895,894242,1995-01-15,0
211617.4401,894497,1995-01-27,0
179416.0002,894977,1995-02-05,0
14668.893,895140,1995-01-14,0
50721.3104,895975,1994-12-20,0
77919.8609,897221,1995-01-24,0
