time,symbol,size,price,seq,bid,ask,bsize,asize,is_nbbo
25057,ZU,1.61,2.1,-1.04,0.72,0.73,1.21,-0.12,true
25063,ZU,0.08,0.03,-1.04,0.72,0.73,1.21,-0.12,true
25108,ZU,0.79,0.46,-1.04,0.72,0.73,1.21,-0.12,true
25206,ZU,0.57,0.74,-0.25,1.13,-2.49,0.75,0.48,false
25307,ZU,-0.15,-0.32,-2.59,-1.73,-1.4,0.62,0.64,false
25319,ZU,0.92,-1.35,-0.09,-0.27,0.36,-0.19,0.85,false
25437,ZU,-0.07,-0.49,-0.55,1.06,0.46,-0.18,0.81,true
25445,ZU,0.06,-0.59,-0.55,1.06,0.46,-0.18,0.81,true
25810,ZU,2.1,0.18,0.66,-0.53,0.38,3.67,0.06,true
25816,ZU,-0.18,0.08,0.66,-0.53,0.38,3.67,0.06,true
25837,ZU,0.51,-1.1,0.66,-0.53,0.38,3.67,0.06,true
25907,ZU,0.68,-1.53,0.9,-1.32,1.34,-0.51,-0.88,false
25923,ZU,1.69,-1.75,0.9,-1.32,1.34,-0.51,-0.88,false
25951,ZU,-0.15,1.47,0.9,-1.32,1.34,-0.51,-0.88,false
25991,ZU,-0.22,1.92,0.9,-1.32,1.34,-0.51,-0.88,false
26024,ZU,-0.92,1.3,0.69,-1.45,0.08,0.62,1.29,false
26159,ZU,0.1,0.19,2.03,0.04,0.9,1.68,-1.27,false
26283,ZU,-0.07,0.24,0.82,-1.83,-0.29,-0.09,2.14,false
26388,ZU,-0.17,-0.45,1.83,0.38,-0.34,0.57,-1.18,true
26511,ZU,-0.42,1.03,0.68,2.84,-1.14,-1.18,0.72,true
26645,ZU,-0.83,-0.95,-0.48,0.07,0.09,0.87,-0.16,true
26655,ZU,-0.16,-0.72,-0.48,0.07,0.09,0.87,-0.16,true
26739,ZU,-1.19,-1.72,0.04,0.61,-1.41,0.31,-1.91,true
26879,ZU,1.92,-0.59,0.66,-0.11,1.43,-1.53,1.24,false
26942,ZU,0.44,1.08,-0.38,0.53,-1.16,2.54,-1.12,false
26951,ZU,0.2,-0.52,-0.38,0.53,-1.16,2.54,-1.12,false
27120,ZU,0.31,0.11,0.1,0.75,-0.94,0.13,0.1,false
27121,ZU,-0.36,0.51,0.1,0.75,-0.94,0.13,0.1,false
27216,ZU,-0.93,2.21,-2.29,-2.25,-0.16,1.58,-0.11,true
27310,ZU,1.91,-0.12,-2.29,-2.25,-0.16,1.58,-0.11,true
27342,ZU,0.21,-1.02,-2.29,-2.25,-0.16,1.58,-0.11,true
27489,ZU,1.14,1.08,-0.01,-2.07,-1.04,-1.24,0.91,false
27608,ZU,0.98,-0.49,-0.49,0.3,0.74,-1.27,0.46,false
27751,ZU,0.35,0.42,-0.18,1.94,-0.06,0.59,-0.22,false
27806,ZU,-1.49,-0.76,-0.18,1.94,-0.06,0.59,-0.22,false
27832,ZU,0.05,-2.16,0.09,1.4,1.21,-1.82,-0.11,true
27895,ZU,1.42,-1.23,0.09,1.4,1.21,-1.82,-0.11,true
27896,ZU,-0.01,-0.33,0.09,1.4,1.21,-1.82,-0.11,true
27938,ZU,-0.17,-0.23,0.76,0.79,-0.66,0.8,0.06,false
27938,ZU,0.55,-0.01,0.76,0.79,-0.66,0.8,0.06,false
28099,ZU,-0.18,1.2,-1.73,1.94,-0.77,-0.62,0.12,false
28127,ZU,-1.51,-0.09,-1.73,1.94,-0.77,-0.62,0.12,false
28254,ZU,-0.9,-1.19,0.58,-0.24,0.03,-1.32,-0.01,false
28363,ZU,-0.48,0.7,-0.62,-0.75,1.27,-0.41,-2.21,false
28426,ZU,0.81,0.81,0.53,-0.42,-0.8,-0.06,-1.38,true
28482,ZU,-0.36,-0.92,0.53,-0.42,-0.8,-0.06,-1.38,true
28522,ZU,0.68,0.19,-2.4,0.98,0.25,0.22,-0.44,true
28549,ZU,-0.11,0.45,0.94,0.73,-1.04,0.09,-2.04,true
28591,ZU,1.01,0.29,0.94,0.73,-1.04,0.09,-2.04,true
28677,ZU,-0.87,0.14,-0.01,-0.08,1.05,-1.18,0.06,true
28785,ZU,-2.21,2.12,-0.41,-0.65,-0.15,-1.75,-0.17,false
28855,ZU,0.55,0.0,-0.41,-0.65,-0.15,-1.75,-0.17,false
28949,ZU,-1.21,-1.65,0.26,-0.05,1.13,-1.11,-0.51,true
29140,ZU,0.01,0.47,0.28,0.42,-0.97,1.38,-1.77,true
29178,ZU,0.76,0.91,-1.63,-1.16,1.86,-0.7,0.69,false
29225,ZU,0.0,-0.72,-0.25,-0.52,1.86,-0.97,0.33,true
29257,ZU,0.68,1.6,-0.25,-0.52,1.86,-0.97,0.33,true
29381,ZU,0.2,0.51,-0.93,-0.31,-1.84,-0.14,-0.72,true
29398,ZU,-0.72,-0.34,-0.93,-0.31,-1.84,-0.14,-0.72,true
29414,ZU,1.35,-0.09,-0.93,-0.31,-1.84,-0.14,-0.72,true
29422,ZU,-1.11,-0.99,-0.93,-0.31,-1.84,-0.14,-0.72,true
29432,ZU,0.64,0.26,-0.93,-0.31,-1.84,-0.14,-0.72,true
29442,ZU,0.74,-0.68,-0.93,-0.31,-1.84,-0.14,-0.72,true
29518,ZU,0.77,-1.98,-0.93,-0.31,-1.84,-0.14,-0.72,true
29582,ZU,1.54,1.06,-0.93,-0.31,-1.84,-0.14,-0.72,true
29648,ZU,-0.34,-0.55,-1.57,0.05,-1.95,0.67,1.81,true
29703,ZU,1.41,-0.9,-0.52,-0.13,-0.78,0.49,1.29,true
29798,ZU,0.15,0.6,0.06,1.15,1.22,-0.64,-0.04,false
29848,ZU,1.92,1.7,0.06,1.15,1.22,-0.64,-0.04,false
29899,ZU,1.54,0.52,-0.11,1.02,-0.03,-1.08,-0.54,true
29907,ZU,0.86,-0.33,-0.11,1.02,-0.03,-1.08,-0.54,true
30038,ZU,1.3,0.92,-0.11,1.02,-0.03,-1.08,-0.54,true
30042,ZU,0.27,-0.29,-0.11,1.02,-0.03,-1.08,-0.54,true
30134,ZU,1.46,1.4,1.01,-0.41,0.71,-0.45,-0.54,false
30265,ZU,-1.34,-0.57,1.42,1.88,-0.68,-0.18,-1.12,false
30298,ZU,-0.32,0.23,1.42,1.88,-0.68,-0.18,-1.12,false
30405,ZU,-1.39,-2.32,0.41,-1.07,0.36,-1.18,-0.86,true
30587,ZU,0.41,1.7,-0.05,0.98,0.16,-0.89,-0.84,false
30918,ZU,-0.19,-1.29,-0.02,-0.98,0.33,-0.84,0.08,true
30961,ZU,0.75,1.33,-0.02,-0.98,0.33,-0.84,0.08,true
31102,ZU,0.36,-1.84,-0.21,1.26,-0.09,0.59,-1.01,true
31113,ZU,1.25,0.4,-0.21,1.26,-0.09,0.59,-1.01,true
31207,ZU,-0.59,-0.45,-1.73,1.21,0.22,1.29,-0.3,false
31226,ZU,1.05,0.39,-1.73,1.21,0.22,1.29,-0.3,false
31284,ZU,2.9,0.52,0.09,0.38,-0.61,0.48,-0.41,true
31289,ZU,-0.01,-0.95,0.09,0.38,-0.61,0.48,-0.41,true
31309,ZU,-1.1,1.99,0.09,0.38,-0.61,0.48,-0.41,true
31347,ZU,0.04,-0.65,1.21,0.51,-0.57,-0.03,-0.13,false
31379,ZU,1.29,-2.88,0.32,1.81,-0.22,0.56,0.83,false
31426,ZU,0.67,0.06,0.32,1.81,-0.22,0.56,0.83,false
31438,ZU,-1.28,1.55,0.32,1.81,-0.22,0.56,0.83,false
31474,ZU,1.68,-0.69,0.24,0.25,0.06,0.87,-1.19,false
31489,ZU,-0.84,-0.28,0.24,0.25,0.06,0.87,-1.19,false
31527,ZU,-0.57,1.85,0.24,0.25,0.06,0.87,-1.19,false
31631,ZU,0.62,-0.26,-0.75,0.87,0.33,0.02,2.46,true
31710,ZU,0.47,1.33,-0.92,3.65,-1.4,-0.97,-0.59,true
31734,ZU,0.26,-0.08,-0.92,3.65,-1.4,-0.97,-0.59,true
31761,ZU,0.05,1.0,-0.92,3.65,-1.4,-0.97,-0.59,true
31840,ZU,-1.01,-1.29,0.98,0.34,-0.02,0.66,1.1,false
31949,ZU,0.77,0.28,-0.33,0.65,0.73,0.77,1.26,true
31979,ZU,-0.39,0.1,-0.33,0.65,0.73,0.77,1.26,true
32001,ZU,0.45,-0.55,-0.33,0.65,0.73,0.77,1.26,true
32005,ZU,-3.54,1.79,-0.33,0.65,0.73,0.77,1.26,true
32059,ZU,0.6,0.74,1.29,-0.04,-0.83,1.06,-0.5,false
32089,ZU,-1.04,1.54,1.29,-0.04,-0.83,1.06,-0.5,false
32095,ZU,-0.57,-1.83,1.29,-0.04,-0.83,1.06,-0.5,false
32217,ZU,1.41,1.86,1.29,-0.04,-0.83,1.06,-0.5,false
32261,ZU,-1.83,0.36,1.29,-0.04,-0.83,1.06,-0.5,false
32519,ZU,-0.36,0.95,-0.48,-0.28,0.5,-0.8,-0.31,false
32632,ZU,-0.96,-1.87,-0.48,-0.28,0.5,-0.8,-0.31,false
32647,ZU,1.29,-1.24,-0.48,-0.28,0.5,-0.8,-0.31,false
32748,ZU,0.09,-0.73,-0.48,-0.28,0.5,-0.8,-0.31,false
32818,ZU,-1.79,-1.5,-0.48,-0.28,0.5,-0.8,-0.31,false
32858,ZU,-0.46,0.86,-0.48,-0.28,0.5,-0.8,-0.31,false
32908,ZU,-1.2,0.02,-0.44,-1.05,0.98,-1.51,1.59,false
32922,ZU,-1.35,0.16,-0.44,-1.05,0.98,-1.51,1.59,false
33036,ZU,0.81,0.13,-0.62,0.96,-1.05,-0.48,0.97,false
33041,ZU,1.31,-0.12,-0.62,0.96,-1.05,-0.48,0.97,false
33071,ZU,0.12,1.31,-0.62,0.96,-1.05,-0.48,0.97,false
33137,ZU,-2.3,1.11,-0.22,1.38,-2.25,-1.43,0.9,true
33140,ZU,-0.95,0.14,-0.22,1.38,-2.25,-1.43,0.9,true
33280,ZU,1.11,-1.4,-0.91,0.74,0.45,1.14,-1.77,true
33397,ZU,-1.06,0.35,1.01,-0.25,-0.55,1.0,0.53,false
33478,ZU,0.73,-1.28,-0.08,-1.14,0.25,-0.32,-1.14,true
33485,ZU,-0.41,-2.47,-0.08,-1.14,0.25,-0.32,-1.14,true
33524,ZU,-1.37,-0.19,-1.43,-0.37,0.58,0.75,-0.03,true
33593,ZU,-1.11,-1.4,-0.89,-1.13,-0.47,-0.02,1.59,false
33643,ZU,0.21,-0.55,-0.41,0.47,1.23,0.79,0.24,false
33672,ZU,0.12,0.91,-0.41,0.47,1.23,0.79,0.24,false
33697,ZU,-0.42,-0.03,-0.41,0.47,1.23,0.79,0.24,false
33776,ZU,-0.92,-0.61,-0.41,0.47,1.23,0.79,0.24,false
33802,ZU,-0.04,-0.79,-0.41,0.47,1.23,0.79,0.24,false
33925,ZU,-1.85,2.15,-0.95,-1.34,0.65,-0.41,-0.17,true
33981,ZU,0.34,-0.02,-0.95,-1.34,0.65,-0.41,-0.17,true
34206,ZU,-0.12,-0.25,-0.44,0.08,-1.18,-0.25,-0.29,true
34232,ZU,0.37,1.35,-0.44,0.08,-1.18,-0.25,-0.29,true
34235,ZU,1.18,-0.79,-0.44,0.08,-1.18,-0.25,-0.29,true
34373,ZU,0.06,-0.49,0.63,-1.08,2.11,0.42,-0.07,true
34383,ZU,-0.12,-0.99,0.63,-1.08,2.11,0.42,-0.07,true
34449,ZU,1.03,0.57,0.28,1.89,0.69,0.2,-1.5,false
34456,ZU,-0.06,-0.7,0.28,1.89,0.69,0.2,-1.5,false
34566,ZU,0.14,-0.35,0.05,-1.88,1.41,0.01,-1.74,true
34619,ZU,-0.19,-1.22,0.05,-1.88,1.41,0.01,-1.74,true
34639,ZU,-0.27,-0.17,0.05,-1.88,1.41,0.01,-1.74,true
34741,ZU,-1.84,-1.23,0.51,0.08,-1.52,-0.98,0.21,false
34853,ZU,0.19,0.17,0.51,0.08,-1.52,-0.98,0.21,false
34876,ZU,1.0,1.69,0.51,0.08,-1.52,-0.98,0.21,false
35216,ZU,-0.07,-1.57,-0.81,0.77,-0.49,0.69,0.57,true
35399,ZU,0.95,-1.11,-0.49,0.31,-0.35,1.11,-1.09,false
35470,ZU,2.41,0.0,-0.58,0.42,-1.35,1.24,0.67,true
35633,ZU,0.52,1.52,-0.19,0.56,-0.03,0.7,1.75,true
35894,ZU,1.78,-0.73,-1.97,-0.33,0.24,-0.72,-0.39,false
36050,ZU,0.92,-1.02,-1.26,-0.75,0.64,1.56,-1.33,true
36218,ZU,0.14,0.07,-1.26,-0.75,0.64,1.56,-1.33,true
36226,ZU,1.37,0.24,-1.26,-0.75,0.64,1.56,-1.33,true
36341,ZU,1.07,1.6,-1.26,-0.75,0.64,1.56,-1.33,true
36422,ZU,0.45,0.42,-1.26,-0.75,0.64,1.56,-1.33,true
36468,ZU,-0.14,-0.32,-0.18,-0.77,1.3,-0.46,1.87,true
36540,ZU,0.06,-1.1,-0.5,-0.64,-0.23,0.24,-0.32,true
36617,ZU,-1.11,1.54,0.06,-0.69,-0.52,-0.59,-1.49,false
36731,ZU,-0.12,0.4,-0.42,0.54,-0.6,0.8,0.08,false
36737,ZU,0.51,0.6,0.76,1.31,0.91,-0.02,-1.5,false
36803,ZU,-1.19,-0.21,0.76,1.31,0.91,-0.02,-1.5,false
36822,ZU,-0.08,-0.18,0.76,1.31,0.91,-0.02,-1.5,false
36850,ZU,-0.98,-1.46,0.76,1.31,0.91,-0.02,-1.5,false
36880,ZU,0.72,0.77,0.76,1.31,0.91,-0.02,-1.5,false
36910,ZU,-1.77,0.93,0.76,1.31,0.91,-0.02,-1.5,false
36938,ZU,-0.41,0.05,0.76,1.31,0.91,-0.02,-1.5,false
36944,ZU,2.0,-1.16,0.76,1.31,0.91,-0.02,-1.5,false
37016,ZU,-1.04,0.43,0.76,1.31,0.91,-0.02,-1.5,false
37031,ZU,-0.55,0.72,0.76,1.31,0.91,-0.02,-1.5,false
37043,ZU,1.6,-0.59,0.76,1.31,0.91,-0.02,-1.5,false
37060,ZU,-1.37,-0.85,0.76,1.31,0.91,-0.02,-1.5,false
37179,ZU,0.46,2.45,0.16,-0.15,1.21,0.41,-0.02,false
37234,ZU,0.95,1.22,1.25,-0.69,1.06,-1.99,0.75,false
37292,ZU,-0.02,0.85,-0.59,0.29,1.53,0.51,0.46,true
37357,ZU,0.2,0.6,1.48,1.22,0.25,-0.26,0.25,true
37387,ZU,0.09,0.99,-1.11,-0.11,1.21,-0.94,0.67,true
37493,ZU,-0.04,-0.11,0.02,0.79,0.26,1.21,0.14,true
37506,ZU,0.14,2.65,0.02,0.79,0.26,1.21,0.14,true
37577,ZU,0.33,1.89,-0.14,-0.04,-1.11,1.03,-1.42,false
37603,ZU,0.97,0.0,-0.14,-0.04,-1.11,1.03,-1.42,false
37626,ZU,-0.58,-2.53,-0.14,-0.04,-1.11,1.03,-1.42,false
37691,ZU,-0.87,-0.5,-0.54,0.52,-0.43,-0.69,-0.22,false
37755,ZU,1.75,-0.54,0.18,-0.22,-0.09,-0.68,0.66,false
37870,ZU,-0.07,-1.53,1.45,-0.92,-1.59,0.12,-0.08,true
37874,ZU,1.95,1.14,1.45,-0.92,-1.59,0.12,-0.08,true
37890,ZU,1.1,1.01,1.45,-0.92,-1.59,0.12,-0.08,true
37893,ZU,-0.54,0.9,1.45,-0.92,-1.59,0.12,-0.08,true
37894,ZU,-1.07,1.3,1.45,-0.92,-1.59,0.12,-0.08,true
37989,ZU,0.58,0.42,-0.03,-0.4,-1.29,-0.65,-1.23,false
38090,ZU,-0.34,0.3,0.5,-1.42,0.62,-1.22,0.0,false
38129,ZU,-0.81,-0.07,0.23,0.48,-1.11,-0.02,0.04,true
38146,ZU,-0.29,0.84,0.23,0.48,-1.11,-0.02,0.04,true
38252,ZU,0.37,0.14,0.23,0.48,-1.11,-0.02,0.04,true
38323,ZU,-0.38,0.09,-0.44,1.36,0.2,-1.08,-2.09,false
38397,ZU,-0.44,-0.32,-0.75,-1.09,-1.14,0.19,1.03,true
38401,ZU,1.18,0.38,-0.75,-1.09,-1.14,0.19,1.03,true
38511,ZU,-0.39,-0.71,1.13,-0.8,-1.41,-0.38,0.06,false
38538,ZU,-1.7,1.47,1.15,-1.32,-0.8,0.67,0.99,true
38544,ZU,-1.12,0.93,1.15,-1.32,-0.8,0.67,0.99,true
38826,ZU,-0.52,0.01,-1.57,0.09,0.11,-0.02,-1.15,false
38879,ZU,0.17,1.21,0.15,-1.58,-1.08,-0.42,0.29,true
39010,ZU,0.26,0.14,0.17,0.01,-0.35,0.4,0.64,true
39027,ZU,0.81,1.51,0.17,0.01,-0.35,0.4,0.64,true
39094,ZU,-0.23,1.71,0.17,0.01,-0.35,0.4,0.64,true
39189,ZU,0.27,0.34,-0.3,-0.6,-1.12,-0.57,-1.03,true
39193,ZU,0.66,-1.4,-0.3,-0.6,-1.12,-0.57,-1.03,true
39236,ZU,-0.66,-0.11,-1.08,-1.81,-0.22,0.0,0.34,false
39316,ZU,0.47,-0.34,-1.08,-1.81,-0.22,0.0,0.34,false
39360,ZU,-0.17,-0.36,-0.25,1.48,-0.43,0.78,-0.56,true
39380,ZU,1.22,-0.98,-0.25,1.48,-0.43,0.78,-0.56,true
39430,ZU,0.03,-1.06,0.45,-0.44,-1.45,1.17,0.09,true
39602,ZU,-2.49,-0.09,0.45,-0.44,-1.45,1.17,0.09,true
39687,ZU,-0.33,0.2,-0.67,-0.56,-0.22,2.43,1.26,true
39770,ZU,0.86,-1.15,-1.09,-0.55,0.98,-0.32,0.07,true
39794,ZU,-0.29,-0.65,-1.09,-0.55,0.98,-0.32,0.07,true
39839,ZU,-0.97,-1.25,-1.09,-0.55,0.98,-0.32,0.07,true
39870,ZU,-0.77,0.53,-0.14,0.84,0.48,-0.79,1.51,false
39870,ZU,-0.9,-0.28,-0.14,0.84,0.48,-0.79,1.51,false
40062,ZU,-0.98,1.33,-1.1,1.74,0.78,-0.95,0.31,true
40181,ZU,-0.88,-0.03,-1.1,1.74,0.78,-0.95,0.31,true
40311,ZU,0.61,0.01,-0.47,2.15,-0.11,1.11,-0.69,false
40314,ZU,1.7,0.61,-0.47,2.15,-0.11,1.11,-0.69,false
40373,ZU,-2.36,0.55,0.31,-0.74,0.79,-1.21,-1.07,true
40395,ZU,-0.85,-1.25,-0.65,-1.44,-0.19,-0.94,0.82,true
40608,ZU,0.08,0.75,-0.21,-0.76,-0.3,0.08,0.02,true
40628,ZU,0.26,-0.31,-0.21,-0.76,-0.3,0.08,0.02,true
40703,ZU,-1.98,-1.68,0.41,-1.33,1.52,-1.49,-0.27,false
40841,ZU,1.33,-1.32,0.41,-1.33,1.52,-1.49,-0.27,false
40862,ZU,-1.06,0.37,0.41,-1.33,1.52,-1.49,-0.27,false
41081,ZU,-1.23,0.55,0.47,1.14,-1.54,0.52,0.46,true
41205,ZU,0.24,0.01,0.7,0.88,0.39,2.73,-1.34,false
41285,ZU,0.49,0.27,-1.1,-1.02,-0.06,-1.41,-1.01,false
41378,ZU,-0.16,-0.7,-1.1,-1.02,-0.06,-1.41,-1.01,false
41397,ZU,2.31,0.23,-1.1,-1.02,-0.06,-1.41,-1.01,false
41431,ZU,0.53,0.4,-1.1,-1.02,-0.06,-1.41,-1.01,false
41440,ZU,1.12,-0.96,-1.1,-1.02,-0.06,-1.41,-1.01,false
41505,ZU,-0.5,-0.48,-1.1,-1.02,-0.06,-1.41,-1.01,false
41660,ZU,0.77,1.88,-1.1,-1.02,-0.06,-1.41,-1.01,false
41699,ZU,2.37,-0.45,-1.1,-1.02,-0.06,-1.41,-1.01,false
41739,ZU,-0.48,0.67,-1.1,-1.02,-0.06,-1.41,-1.01,false
41751,ZU,0.65,0.14,-1.1,-1.02,-0.06,-1.41,-1.01,false
41758,ZU,0.06,1.73,-1.1,-1.02,-0.06,-1.41,-1.01,false
41778,ZU,1.95,-1.18,-1.1,-1.02,-0.06,-1.41,-1.01,false
41789,ZU,-0.08,0.45,-1.1,-1.02,-0.06,-1.41,-1.01,false
41816,ZU,-1.43,-0.03,-1.1,-1.02,-0.06,-1.41,-1.01,false
41879,ZU,-1.49,-0.55,-0.46,0.66,0.39,-0.58,0.38,false
41888,ZU,-1.88,0.32,-0.46,0.66,0.39,-0.58,0.38,false
41937,ZU,-2.28,0.3,-0.46,0.66,0.39,-0.58,0.38,false
41937,ZU,-1.4,-1.38,-0.46,0.66,0.39,-0.58,0.38,false
42063,ZU,0.14,0.42,0.82,0.32,-0.49,0.09,1.75,false
42177,ZU,1.14,-0.02,0.79,0.25,-0.88,-0.55,-0.07,true
42197,ZU,0.43,0.28,0.79,0.25,-0.88,-0.55,-0.07,true
42238,ZU,0.63,-0.07,0.79,0.25,-0.88,-0.55,-0.07,true
42307,ZU,-0.74,-0.93,0.79,0.25,-0.88,-0.55,-0.07,true
42421,ZU,0.95,0.91,0.79,0.25,-0.88,-0.55,-0.07,true
42434,ZU,-0.68,0.4,0.79,0.25,-0.88,-0.55,-0.07,true
42456,ZU,0.42,0.28,0.79,0.25,-0.88,-0.55,-0.07,true
42530,ZU,-1.01,-0.61,-0.27,-1.11,0.59,-1.18,1.65,false
42533,ZU,-2.54,-1.45,-0.27,-1.11,0.59,-1.18,1.65,false
42608,ZU,0.0,0.68,-0.27,-1.11,0.59,-1.18,1.65,false
42818,ZU,0.07,-0.96,0.46,-0.26,-1.36,-0.15,0.7,true
42848,ZU,-0.65,-2.55,0.46,-0.26,-1.36,-0.15,0.7,true
42860,ZU,0.99,1.57,0.46,-0.26,-1.36,-0.15,0.7,true
42881,ZU,-0.28,-1.16,0.46,-0.26,-1.36,-0.15,0.7,true
42908,ZU,1.76,1.01,0.46,-0.26,-1.36,-0.15,0.7,true
43011,ZU,1.1,0.28,-0.35,0.54,-0.73,1.17,0.41,false
43088,ZU,0.77,-1.09,0.18,0.14,0.05,0.65,0.12,true
43236,ZU,-1.29,-1.28,-0.33,0.92,0.52,-0.25,-1.31,false
43353,ZU,0.62,2.06,-0.33,0.92,0.52,-0.25,-1.31,false
43396,ZU,1.75,-1.14,1.14,-0.99,0.11,-0.1,0.03,false
43495,ZU,-1.47,-1.97,-0.45,1.07,0.35,-0.25,0.54,false
43570,ZU,0.5,0.45,-1.07,0.12,1.1,-1.49,0.1,false
43633,ZU,-0.44,-0.13,-1.07,0.12,1.1,-1.49,0.1,false
43657,ZU,-0.76,-1.59,-1.07,0.12,1.1,-1.49,0.1,false
43683,ZU,-0.56,-0.37,-0.12,0.15,1.42,0.14,0.33,true
43716,ZU,0.32,-1.5,-0.12,0.15,1.42,0.14,0.33,true
43733,ZU,1.15,-0.7,-1.3,-0.64,2.01,-0.09,-1.96,true
43750,ZU,1.88,-0.18,-1.3,-0.64,2.01,-0.09,-1.96,true
43818,ZU,0.05,1.18,-0.99,1.18,0.4,-0.31,-1.06,true
43824,ZU,-0.91,0.3,-0.99,1.18,0.4,-0.31,-1.06,true
44022,ZU,0.32,0.28,-0.54,-0.5,2.55,2.08,-1.62,false
44057,ZU,1.05,-1.21,-0.54,-0.5,2.55,2.08,-1.62,false
44084,ZU,-0.01,0.59,-2.08,0.56,-1.42,-0.06,0.36,false
44104,ZU,1.25,-0.69,-2.08,0.56,-1.42,-0.06,0.36,false
44148,ZU,-0.25,1.03,-2.08,0.56,-1.42,-0.06,0.36,false
44173,ZU,-1.13,-1.59,-2.08,0.56,-1.42,-0.06,0.36,false
44279,ZU,1.23,0.39,1.41,-0.62,1.04,1.21,0.65,true
44504,ZU,-0.18,-0.53,-1.62,-1.55,1.16,-0.62,0.97,true
44513,ZU,0.93,1.44,-1.62,-1.55,1.16,-0.62,0.97,true
44642,ZU,1.42,0.92,0.33,-1.74,2.36,0.47,0.33,false
44652,ZU,1.01,0.36,0.33,-1.74,2.36,0.47,0.33,false
44701,ZU,-0.13,0.67,0.33,-1.74,2.36,0.47,0.33,false
44727,ZU,1.38,0.04,0.33,-1.74,2.36,0.47,0.33,false
44826,ZU,-0.81,-0.97,-0.84,-1.22,0.07,-1.64,-0.06,false
44927,ZU,-0.74,-0.03,-2.34,2.08,0.14,-1.41,0.76,true
45020,ZU,-0.46,0.78,-0.32,0.13,-0.24,-0.52,0.31,true
45056,ZU,-1.7,-2.24,-0.32,0.13,-0.24,-0.52,0.31,true
45154,ZU,-0.55,0.13,-0.5,-0.36,-0.27,-0.01,-0.76,true
45262,ZU,-0.22,1.39,-0.5,-0.36,-0.27,-0.01,-0.76,true
45317,ZU,-1.16,1.93,-1.4,-1.25,0.0,-0.33,0.23,false
45338,ZU,-0.34,1.96,0.6,-0.88,0.82,0.4,-0.92,true
45341,ZU,0.64,0.03,0.6,-0.88,0.82,0.4,-0.92,true
45358,ZU,-1.42,-0.51,0.6,-0.88,0.82,0.4,-0.92,true
45361,ZU,1.11,1.74,0.6,-0.88,0.82,0.4,-0.92,true
45367,ZU,0.79,-0.36,0.6,-0.88,0.82,0.4,-0.92,true
45370,ZU,0.33,-0.43,0.24,-0.47,0.31,-0.65,0.37,false
45423,ZU,0.05,-1.74,0.24,-0.47,0.31,-0.65,0.37,false
45618,ZU,-1.25,-0.8,0.24,-0.47,0.31,-0.65,0.37,false
45665,ZU,-1.39,1.36,0.1,0.12,-1.43,-1.12,-1.2,false
45690,ZU,-0.51,0.39,0.1,0.12,-1.43,-1.12,-1.2,false
45858,ZU,1.24,-1.0,0.93,0.46,-1.22,0.03,-0.01,true
46008,ZU,1.48,-0.4,-0.19,-0.36,1.22,0.0,-1.36,true
46155,ZU,0.63,-1.95,-0.13,0.25,-0.76,1.06,-1.44,false
46256,ZU,-0.79,0.64,-0.13,0.25,-0.76,1.06,-1.44,false
46319,ZU,0.04,-0.99,-0.13,0.25,-0.76,1.06,-1.44,false
46331,ZU,0.9,1.66,1.01,-1.61,-1.61,0.67,0.06,false
46427,ZU,1.37,-0.22,1.01,-1.61,-1.61,0.67,0.06,false
46644,ZU,-0.99,-0.36,0.12,-0.04,-0.46,-1.73,1.74,false
46784,ZU,0.13,-1.52,0.11,0.22,0.21,0.48,-0.91,true
47063,ZU,-1.81,0.82,-0.12,1.39,-0.16,0.96,1.47,false
47086,ZU,0.97,-0.55,-0.12,1.39,-0.16,0.96,1.47,false
47106,ZU,-0.61,-0.84,-0.12,1.39,-0.16,0.96,1.47,false
47116,ZU,-1.7,0.41,-0.12,1.39,-0.16,0.96,1.47,false
47225,ZU,-0.17,-1.08,-0.09,-1.08,0.95,-0.28,-1.69,true
47254,ZU,-0.24,-0.15,-0.09,-1.08,0.95,-0.28,-1.69,true
47258,ZU,-1.86,-0.67,2.15,-1.12,2.32,0.71,0.94,false
47345,ZU,0.16,-0.16,0.23,-0.28,-0.25,1.72,-0.59,false
47347,ZU,-1.57,-2.09,0.23,-0.28,-0.25,1.72,-0.59,false
47581,ZU,-0.48,-0.35,1.13,-1.4,-0.38,-1.52,1.27,true
47593,ZU,0.55,-0.23,1.13,-1.4,-0.38,-1.52,1.27,true
47625,ZU,-0.14,1.26,1.13,-1.4,-0.38,-1.52,1.27,true
47646,ZU,0.25,-0.81,1.13,-1.4,-0.38,-1.52,1.27,true
47736,ZU,0.38,-1.27,1.13,-1.4,-0.38,-1.52,1.27,true
47914,ZU,-1.57,-0.5,1.13,-1.4,-0.38,-1.52,1.27,true
48078,ZU,0.58,-0.26,1.6,0.69,0.81,-2.29,-0.26,false
48080,ZU,-1.52,2.41,1.6,0.69,0.81,-2.29,-0.26,false
48083,ZU,-2.31,-1.05,1.6,0.69,0.81,-2.29,-0.26,false
48206,ZU,-0.93,0.46,-0.47,-0.5,0.14,-1.72,-0.62,false
48291,ZU,0.49,1.57,-0.47,-0.5,0.14,-1.72,-0.62,false
48383,ZU,-0.1,-1.73,-0.47,-0.5,0.14,-1.72,-0.62,false
48384,ZU,0.64,-0.63,-0.47,-0.5,0.14,-1.72,-0.62,false
